ID;Reference_paper_number;Country;State;Municipality;Study_location;Latitude;Longitude;Precision;Size_ha;Temperature;Altitude;Annual_rainfall;Vegetation_type;Protect_area;Matrix;Reference;Publication_year;Type_of_publication;Month_start;Year_start;Month_finish;Year_finish;Total_of_months;Sampling_habitat;Effort;Effort_method;Method;Order;Genus_on_paper;Species_name_on_paper;Actual_species_Name;Number_of_record;Density(groups/km2);Density(ind/km2);Density(ind/km10);Abundance(%);Abudance_relative;Abundance(10/km);Voucher_Specimens
AML03;3;Brazil;sao_paulo;Botucatu;Fazenda Experimental Edgardia;-22,82;-48,41;precise;1152;22;475-725;NA;Semideciduous forest;yes;Pastures and rice culture;Alves, T. R., Fonseca, R. C., and Engel, V. L. (2012). Mamiferos de medio e grande porte e sua relacao com o mosaico de habitats na cuesta de Botucatu, Estado de Sao Paulo, Brasil. Iheringia. S. Zool. 102, 150-158.;2012;Article;March;2004;March;2005;12;Edge;242.55;kilometers;line_transect;Carnivora;Leopardus;Leopardus sp.;Leopardus sp.;5;NA;NA;NA;4.89;NA;NA;NA
AML03;3;Brazil;sao_paulo;Botucatu;Fazenda Experimental Edgardia;-22,82;-48,41;precise;1152;22;475-725;NA;Semideciduous forest;yes;Pastures and rice culture;Alves, T. R., Fonseca, R. C., and Engel, V. L. (2012). Mamiferos de medio e grande porte e sua relacao com o mosaico de habitats na cuesta de Botucatu, Estado de Sao Paulo, Brasil. Iheringia. S. Zool. 102, 150-158.;2012;Article;March;2004;March;2005;12;Edge;242.55;kilometers;line_transect;Carnivora;Leopardus;Leopardus pardalis;Procyon cancrivorus;5;NA;NA;NA;4.89;NA;NA;NA
AML03;3;Brazil;sao_paulo;Botucatu;Fazenda Experimental Edgardia;-22,82;-48,41;precise;1152;22;475-725;NA;Semideciduous forest;yes;Pastures and rice culture;Alves, T. R., Fonseca, R. C., and Engel, V. L. (2012). Mamiferos de medio e grande porte e sua relacao com o mosaico de habitats na cuesta de Botucatu, Estado de Sao Paulo, Brasil. Iheringia. S. Zool. 102, 150-158.;2012;Article;March;2004;March;2005;12;Edge;242.55;kilometers;line_transect;Rodentia;Dasyprocta;Dasyprocta azarae;Dasyprocta azarae;3;NA;NA;NA;3.56;NA;NA;NA
AML03;3;Brazil;sao_paulo;Botucatu;Fazenda Experimental Edgardia;-22,82;-48,41;precise;1152;22;475-725;NA;Semideciduous forest;yes;Pastures and rice culture;Alves, T. R., Fonseca, R. C., and Engel, V. L. (2012). Mamiferos de medio e grande porte e sua relacao com o mosaico de habitats na cuesta de Botucatu, Estado de Sao Paulo, Brasil. Iheringia. S. Zool. 102, 150-158.;2012;Article;March;2004;March;2005;12;Edge;242.55;kilometers;line_transect;Carnivora;Nasua;Nasua nasua;Nasua nasua;2;NA;NA;NA;2.22;NA;NA;NA
AML03;3;Brazil;sao_paulo;Botucatu;Fazenda Experimental Edgardia;-22,82;-48,41;precise;1152;22;475-725;NA;Semideciduous forest;yes;Pastures and rice culture;Alves, T. R., Fonseca, R. C., and Engel, V. L. (2012). Mamiferos de medio e grande porte e sua relacao com o mosaico de habitats na cuesta de Botucatu, Estado de Sao Paulo, Brasil. Iheringia. S. Zool. 102, 150-158.;2012;Article;March;2004;March;2005;12;Edge;242.55;kilometers;line_transect;Pilosa;Myrmecophaga;Myrmecophaga tridactyla;Myrmecophaga tridactyla;2;NA;NA;NA;1.78;NA;NA;NA
AML03;3;Brazil;sao_paulo;Botucatu;Fazenda Experimental Edgardia;-22,82;-48,41;precise;1152;22;475-725;NA;Semideciduous forest;yes;Pastures and rice culture;Alves, T. R., Fonseca, R. C., and Engel, V. L. (2012). Mamiferos de medio e grande porte e sua relacao com o mosaico de habitats na cuesta de Botucatu, Estado de Sao Paulo, Brasil. Iheringia. S. Zool. 102, 150-158.;2012;Article;March;2004;March;2005;12;Edge;242.55;kilometers;line_transect;Lagomorpha;Sylvilagus;Sylvilagus brasiliensis;Sylvilagus brasiliensis;2;NA;NA;NA;1.78;NA;NA;NA
AML03;3;Brazil;sao_paulo;Botucatu;Fazenda Experimental Edgardia;-22,82;-48,41;precise;1152;22;475-725;NA;Semideciduous forest;yes;Pastures and rice culture;Alves, T. R., Fonseca, R. C., and Engel, V. L. (2012). Mamiferos de medio e grande porte e sua relacao com o mosaico de habitats na cuesta de Botucatu, Estado de Sao Paulo, Brasil. Iheringia. S. Zool. 102, 150-158.;2012;Article;March;2004;March;2005;12;Edge;242.55;kilometers;line_transect;Rodentia;Hydrochoerus;Hydrochoerus hydrochaeris;Hydrochoerus hydrochaeris;2;NA;NA;NA;0.89;NA;NA;NA
AML03;3;Brazil;sao_paulo;Botucatu;Fazenda Experimental Edgardia;-22,82;-48,41;precise;1152;22;475-725;NA;Semideciduous forest;yes;Pastures and rice culture;Alves, T. R., Fonseca, R. C., and Engel, V. L. (2012). Mamiferos de medio e grande porte e sua relacao com o mosaico de habitats na cuesta de Botucatu, Estado de Sao Paulo, Brasil. Iheringia. S. Zool. 102, 150-158.;2012;Article;March;2004;March;2005;12;Edge;242.55;kilometers;line_transect;Carnivora;Conepatus;Conepatus spp.;Conepatus semistriatus;1;NA;NA;NA;0.89;NA;NA;NA
AML03;3;Brazil;sao_paulo;Botucatu;Fazenda Experimental Edgardia;-22,82;-48,41;precise;1152;22;475-725;NA;Semideciduous forest;yes;Pastures and rice culture;Alves, T. R., Fonseca, R. C., and Engel, V. L. (2012). Mamiferos de medio e grande porte e sua relacao com o mosaico de habitats na cuesta de Botucatu, Estado de Sao Paulo, Brasil. Iheringia. S. Zool. 102, 150-158.;2012;Article;March;2004;March;2005;12;Edge;242.55;kilometers;line_transect;Cingulata;Cabassous;Cabassous sp.;Cabassous sp.;1;NA;NA;NA;0.89;NA;NA;NA
AML03;3;Brazil;sao_paulo;Botucatu;Fazenda Experimental Edgardia;-22,82;-48,41;precise;1152;22;475-725;NA;Semideciduous forest;yes;Pastures and rice culture;Alves, T. R., Fonseca, R. C., and Engel, V. L. (2012). Mamiferos de medio e grande porte e sua relacao com o mosaico de habitats na cuesta de Botucatu, Estado de Sao Paulo, Brasil. Iheringia. S. Zool. 102, 150-158.;2012;Article;March;2004;March;2005;12;Edge;242.55;kilometers;line_transect;Didelphimorphia;Didelphis;Didelphis sp.;Didelphis sp.;1;NA;NA;NA;0.44;NA;NA;NA
AML03;3;Brazil;sao_paulo;Botucatu;Fazenda Experimental Edgardia;-22,82;-48,41;precise;1152;22;475-725;NA;Semideciduous forest;yes;Pastures and rice culture;Alves, T. R., Fonseca, R. C., and Engel, V. L. (2012). Mamiferos de medio e grande porte e sua relacao com o mosaico de habitats na cuesta de Botucatu, Estado de Sao Paulo, Brasil. Iheringia. S. Zool. 102, 150-158.;2012;Article;March;2004;March;2005;12;Edge;242.55;kilometers;line_transect;Rodentia;Cuniculus;Cuniculus paca;Cuniculus paca;1;NA;NA;NA;0.44;NA;NA;NA
AML03;3;Brazil;sao_paulo;Botucatu;Fazenda Experimental Edgardia;-22,82;-48,41;precise;1152;22;475-725;NA;Semideciduous forest;yes;Pastures and rice culture;Alves, T. R., Fonseca, R. C., and Engel, V. L. (2012). Mamiferos de medio e grande porte e sua relacao com o mosaico de habitats na cuesta de Botucatu, Estado de Sao Paulo, Brasil. Iheringia. S. Zool. 102, 150-158.;2012;Article;March;2004;March;2005;12;Edge;242.55;kilometers;line_transect;Carnivora;Eira;Eira barbara;Eira barbara;1;NA;NA;NA;0.44;NA;NA;NA
AML04;4;Brazil;santa_catarina;Ipumirim;Atlantic forest fragments;-27,03;-52,17;precise;55;21.7;893;1795;Semideciduous forest;no;Pasture and farming;Bogoni, J.A., Bogoni, T.C., Graipel, M.E. and Marinho, J.R. (2013). The Influence of Landscape and Microhabitat on the Diversity of Large-and Medium-Sized Mammals in Atlantic Forest Remnants in a Matrix of Agroecosystem and Silviculture. ISRN Forestry 2013.;2013;Article;October;2010;July;2011;9;Interior;2196;camera_hours;cam_trap;Carnivora;Cerdocyon;Cerdocyon thous;Cerdocyon thous;2;NA;NA;NA;NA;NA;NA;NA
AML04;4;Brazil;santa_catarina;Ipumirim;Atlantic forest fragments;-27,03;-52,17;precise;55;21.7;893;1795;Semideciduous forest;no;Pasture and farming;Bogoni, J.A., Bogoni, T.C., Graipel, M.E. and Marinho, J.R. (2013). The Influence of Landscape and Microhabitat on the Diversity of Large-and Medium-Sized Mammals in Atlantic Forest Remnants in a Matrix of Agroecosystem and Silviculture. ISRN Forestry 2013.;2013;Article;October;2010;July;2011;9;Interior;2196;camera_hours;cam_trap;Rodentia;Dasyprocta;Dasyprocta azarae;Dasyprocta azarae;1;NA;NA;NA;NA;NA;NA;NA
AML04;4;Brazil;santa_catarina;Ipumirim;Atlantic forest fragments;-27,03;-52,17;precise;55;21.7;893;1795;Semideciduous forest;no;Pasture and farming;Bogoni, J.A., Bogoni, T.C., Graipel, M.E. and Marinho, J.R. (2013). The Influence of Landscape and Microhabitat on the Diversity of Large-and Medium-Sized Mammals in Atlantic Forest Remnants in a Matrix of Agroecosystem and Silviculture. ISRN Forestry 2013.;2013;Article;October;2010;July;2011;9;Interior;2196;camera_hours;cam_trap;Didelphimorphia;Didelphis;Didelphis aurita;Didelphis aurita;3;NA;NA;NA;NA;NA;NA;NA
AML04;4;Brazil;santa_catarina;Ipumirim;Atlantic forest fragments;-27,03;-52,17;precise;55;21.7;893;1795;Semideciduous forest;no;Pasture and farming;Bogoni, J.A., Bogoni, T.C., Graipel, M.E. and Marinho, J.R. (2013). The Influence of Landscape and Microhabitat on the Diversity of Large-and Medium-Sized Mammals in Atlantic Forest Remnants in a Matrix of Agroecosystem and Silviculture. ISRN Forestry 2013.;2013;Article;October;2010;July;2011;9;Interior;2196;camera_hours;cam_trap;Carnivora;Eira;Eira barbara;Eira barbara;3;NA;NA;NA;NA;NA;NA;NA
AML04;4;Brazil;santa_catarina;Ipumirim;Atlantic forest fragments;-27,03;-52,17;precise;55;21.7;893;1795;Semideciduous forest;no;Pasture and farming;Bogoni, J.A., Bogoni, T.C., Graipel, M.E. and Marinho, J.R. (2013). The Influence of Landscape and Microhabitat on the Diversity of Large-and Medium-Sized Mammals in Atlantic Forest Remnants in a Matrix of Agroecosystem and Silviculture. ISRN Forestry 2013.;2013;Article;October;2010;July;2011;9;Interior;2196;camera_hours;cam_trap;Cingulata;Euphractus;Euphractus sexcinctus;Euphractus sexcinctus;1;NA;NA;NA;NA;NA;NA;NA
AML04;4;Brazil;santa_catarina;Ipumirim;Atlantic forest fragments;-27,03;-52,17;precise;55;21.7;893;1795;Semideciduous forest;no;Pasture and farming;Bogoni, J.A., Bogoni, T.C., Graipel, M.E. and Marinho, J.R. (2013). The Influence of Landscape and Microhabitat on the Diversity of Large-and Medium-Sized Mammals in Atlantic Forest Remnants in a Matrix of Agroecosystem and Silviculture. ISRN Forestry 2013.;2013;Article;October;2010;July;2011;9;Interior;2196;camera_hours;cam_trap;Carnivora;Leopardus;Leopardus sp.;Leopardus sp.;3;NA;NA;NA;NA;NA;NA;NA
AML04;4;Brazil;santa_catarina;Ipumirim;Atlantic forest fragments;-27,03;-52,17;precise;55;21.7;893;1795;Semideciduous forest;no;Pasture and farming;Bogoni, J.A., Bogoni, T.C., Graipel, M.E. and Marinho, J.R. (2013). The Influence of Landscape and Microhabitat on the Diversity of Large-and Medium-Sized Mammals in Atlantic Forest Remnants in a Matrix of Agroecosystem and Silviculture. ISRN Forestry 2013.;2013;Article;October;2010;July;2011;9;Interior;2196;camera_hours;cam_trap;Carnivora;Nasua;Nasua nasua;Nasua nasua;1;NA;NA;NA;NA;NA;NA;NA
AML04;4;Brazil;santa_catarina;Ipumirim;Atlantic forest fragments;-27,03;-52,17;precise;55;21.7;893;1795;Semideciduous forest;no;Pasture and farming;Bogoni, J.A., Bogoni, T.C., Graipel, M.E. and Marinho, J.R. (2013). The Influence of Landscape and Microhabitat on the Diversity of Large-and Medium-Sized Mammals in Atlantic Forest Remnants in a Matrix of Agroecosystem and Silviculture. ISRN Forestry 2013.;2013;Article;October;2010;July;2011;9;Interior;2196;camera_hours;cam_trap;Carnivora;Procyon;Procyon cancrivorus;Procyon cancrivorus;3;NA;NA;NA;NA;NA;NA;NA
AML04;4;Brazil;santa_catarina;Ipumirim;Atlantic forest fragments;-27,03;-52,17;precise;55;21.7;893;1795;Semideciduous forest;no;Pasture and farming;Bogoni, J.A., Bogoni, T.C., Graipel, M.E. and Marinho, J.R. (2013). The Influence of Landscape and Microhabitat on the Diversity of Large-and Medium-Sized Mammals in Atlantic Forest Remnants in a Matrix of Agroecosystem and Silviculture. ISRN Forestry 2013.;2013;Article;October;2010;July;2011;9;Interior;2196;camera_hours;cam_trap;Carnivora;Puma;Puma concolor;Puma concolor;1;NA;NA;NA;NA;NA;NA;NA
AML04;4;Brazil;santa_catarina;Ipumirim;Atlantic forest fragments;-27,04;-52,16;precise;47;21.7;899;1795;Semideciduous forest;no;Pasture and farming;Bogoni, J.A., Bogoni, T.C., Graipel, M.E. and Marinho, J.R. (2013). The Influence of Landscape and Microhabitat on the Diversity of Large-and Medium-Sized Mammals in Atlantic Forest Remnants in a Matrix of Agroecosystem and Silviculture. ISRN Forestry 2013.;2013;Article;October;2010;July;2011;9;Interior;2196;camera_hours;cam_trap;Primates;Sapajus;Sapajus nigritus;Sapajus nigritus;2;NA;NA;NA;NA;NA;NA;NA
AML04;4;Brazil;santa_catarina;Ipumirim;Atlantic forest fragments;-27,04;-52,16;precise;47;21.7;899;1795;Semideciduous forest;no;Pasture and farming;Bogoni, J.A., Bogoni, T.C., Graipel, M.E. and Marinho, J.R. (2013). The Influence of Landscape and Microhabitat on the Diversity of Large-and Medium-Sized Mammals in Atlantic Forest Remnants in a Matrix of Agroecosystem and Silviculture. ISRN Forestry 2013.;2013;Article;October;2010;July;2011;9;Interior;2196;camera_hours;cam_trap;Carnivora;Cerdocyon;Cerdocyon thous;Cerdocyon thous;6;NA;NA;NA;NA;NA;NA;NA
AML04;4;Brazil;santa_catarina;Ipumirim;Atlantic forest fragments;-27,04;-52,16;precise;47;21.7;899;1795;Semideciduous forest;no;Pasture and farming;Bogoni, J.A., Bogoni, T.C., Graipel, M.E. and Marinho, J.R. (2013). The Influence of Landscape and Microhabitat on the Diversity of Large-and Medium-Sized Mammals in Atlantic Forest Remnants in a Matrix of Agroecosystem and Silviculture. ISRN Forestry 2013.;2013;Article;October;2010;July;2011;9;Interior;2196;camera_hours;cam_trap;Cingulata;Dasypus;Dasypus novemcinctus;Dasypus novemcinctus;1;NA;NA;NA;NA;NA;NA;NA
AML04;4;Brazil;santa_catarina;Ipumirim;Atlantic forest fragments;-27,04;-52,16;precise;47;21.7;899;1795;Semideciduous forest;no;Pasture and farming;Bogoni, J.A., Bogoni, T.C., Graipel, M.E. and Marinho, J.R. (2013). The Influence of Landscape and Microhabitat on the Diversity of Large-and Medium-Sized Mammals in Atlantic Forest Remnants in a Matrix of Agroecosystem and Silviculture. ISRN Forestry 2013.;2013;Article;October;2010;July;2011;9;Interior;2196;camera_hours;cam_trap;Carnivora;Eira;Eira barbara;Eira barbara;2;NA;NA;NA;NA;NA;NA;NA
AML04;4;Brazil;santa_catarina;Ipumirim;Atlantic forest fragments;-27,04;-52,16;precise;47;21.7;899;1795;Semideciduous forest;no;Pasture and farming;Bogoni, J.A., Bogoni, T.C., Graipel, M.E. and Marinho, J.R. (2013). The Influence of Landscape and Microhabitat on the Diversity of Large-and Medium-Sized Mammals in Atlantic Forest Remnants in a Matrix of Agroecosystem and Silviculture. ISRN Forestry 2013.;2013;Article;October;2010;July;2011;9;Interior;2196;camera_hours;cam_trap;Carnivora;Galictis;Galictis cuja;Galictis cuja;2;NA;NA;NA;NA;NA;NA;NA
AML04;4;Brazil;santa_catarina;Ipumirim;Atlantic forest fragments;-27,04;-52,16;precise;47;21.7;899;1795;Semideciduous forest;no;Pasture and farming;Bogoni, J.A., Bogoni, T.C., Graipel, M.E. and Marinho, J.R. (2013). The Influence of Landscape and Microhabitat on the Diversity of Large-and Medium-Sized Mammals in Atlantic Forest Remnants in a Matrix of Agroecosystem and Silviculture. ISRN Forestry 2013.;2013;Article;October;2010;July;2011;9;Interior;2196;camera_hours;cam_trap;Carnivora;Leopardus;Leopardus sp.;Leopardus sp.;4;NA;NA;NA;NA;NA;NA;NA
AML04;4;Brazil;santa_catarina;Ipumirim;Atlantic forest fragments;-27,04;-52,16;precise;47;21.7;899;1795;Semideciduous forest;no;Pasture and farming;Bogoni, J.A., Bogoni, T.C., Graipel, M.E. and Marinho, J.R. (2013). The Influence of Landscape and Microhabitat on the Diversity of Large-and Medium-Sized Mammals in Atlantic Forest Remnants in a Matrix of Agroecosystem and Silviculture. ISRN Forestry 2013.;2013;Article;October;2010;July;2011;9;Interior;2196;camera_hours;cam_trap;Carnivora;Nasua;Nasua nasua;Nasua nasua;2;NA;NA;NA;NA;NA;NA;NA
AML04;4;Brazil;santa_catarina;Ipumirim;Atlantic forest fragments;-27,09;-52,18;precise;51;21.7;664;1795;Semideciduous forest;no;Pasture and farming;Bogoni, J.A., Bogoni, T.C., Graipel, M.E. and Marinho, J.R. (2013). The Influence of Landscape and Microhabitat on the Diversity of Large-and Medium-Sized Mammals in Atlantic Forest Remnants in a Matrix of Agroecosystem and Silviculture. ISRN Forestry 2013.;2013;Article;October;2010;July;2011;9;Interior;2196;camera_hours;cam_trap;Primates;Sapajus;Sapajus nigritus;Sapajus nigritus;1;NA;NA;NA;NA;NA;NA;NA
AML04;4;Brazil;santa_catarina;Ipumirim;Atlantic forest fragments;-27,09;-52,18;precise;51;21.7;664;1795;Semideciduous forest;no;Pasture and farming;Bogoni, J.A., Bogoni, T.C., Graipel, M.E. and Marinho, J.R. (2013). The Influence of Landscape and Microhabitat on the Diversity of Large-and Medium-Sized Mammals in Atlantic Forest Remnants in a Matrix of Agroecosystem and Silviculture. ISRN Forestry 2013.;2013;Article;October;2010;July;2011;9;Interior;2196;camera_hours;cam_trap;Carnivora;Cerdocyon;Cerdocyon thous;Cerdocyon thous;2;NA;NA;NA;NA;NA;NA;NA
AML04;4;Brazil;santa_catarina;Ipumirim;Atlantic forest fragments;-27,09;-52,18;precise;51;21.7;664;1795;Semideciduous forest;no;Pasture and farming;Bogoni, J.A., Bogoni, T.C., Graipel, M.E. and Marinho, J.R. (2013). The Influence of Landscape and Microhabitat on the Diversity of Large-and Medium-Sized Mammals in Atlantic Forest Remnants in a Matrix of Agroecosystem and Silviculture. ISRN Forestry 2013.;2013;Article;October;2010;July;2011;9;Interior;2196;camera_hours;cam_trap;Cingulata;Dasypus;Dasypus novemcinctus;Dasypus novemcinctus;1;NA;NA;NA;NA;NA;NA;NA
AML04;4;Brazil;santa_catarina;Ipumirim;Atlantic forest fragments;-27,09;-52,18;precise;51;21.7;664;1795;Semideciduous forest;no;Pasture and farming;Bogoni, J.A., Bogoni, T.C., Graipel, M.E. and Marinho, J.R. (2013). The Influence of Landscape and Microhabitat on the Diversity of Large-and Medium-Sized Mammals in Atlantic Forest Remnants in a Matrix of Agroecosystem and Silviculture. ISRN Forestry 2013.;2013;Article;October;2010;July;2011;9;Interior;2196;camera_hours;cam_trap;Carnivora;Eira;Eira barbara;Eira barbara;3;NA;NA;NA;NA;NA;NA;NA
AML04;4;Brazil;santa_catarina;Ipumirim;Atlantic forest fragments;-27,09;-52,18;precise;51;21.7;664;1795;Semideciduous forest;no;Pasture and farming;Bogoni, J.A., Bogoni, T.C., Graipel, M.E. and Marinho, J.R. (2013). The Influence of Landscape and Microhabitat on the Diversity of Large-and Medium-Sized Mammals in Atlantic Forest Remnants in a Matrix of Agroecosystem and Silviculture. ISRN Forestry 2013.;2013;Article;October;2010;July;2011;9;Interior;2196;camera_hours;cam_trap;Carnivora;Galictis;Galictis cuja;Galictis cuja;2;NA;NA;NA;NA;NA;NA;NA
AML04;4;Brazil;santa_catarina;Ipumirim;Atlantic forest fragments;-27,09;-52,18;precise;51;21.7;664;1795;Semideciduous forest;no;Pasture and farming;Bogoni, J.A., Bogoni, T.C., Graipel, M.E. and Marinho, J.R. (2013). The Influence of Landscape and Microhabitat on the Diversity of Large-and Medium-Sized Mammals in Atlantic Forest Remnants in a Matrix of Agroecosystem and Silviculture. ISRN Forestry 2013.;2013;Article;October;2010;July;2011;9;Interior;2196;camera_hours;cam_trap;Carnivora;Nasua;Nasua nasua;Nasua nasua;1;NA;NA;NA;NA;NA;NA;NA
AML05;5;Brazil;santa_catarina;Sao Domingos;Parque Estadual das Araucarias;-26,47;-52,58;precise;612;NA;NA;NA;Mixed Ombrophilous Forest;yes;Open area;Bogoni, J.A., Cherem, J.J., Giehl, E.L.H., Oliveira-Santos, L.G.R., Castilho, P.V., Picinatto-Filho, V., Fanticini, F.M., Tortato, M.A., Luiz, M.R., Rizzaro, R. and Graipel, M.E. (2016a). Landscape features lead to shifts in communities of medium to large-bodied mammals in subtropical Atlantic Forest. J. Mammal., gyv215.in press.;2016;Article;April;2017;April;2017;NA;Interior;NA;NA;mixed_method;Carnivora;Puma;Puma concolor;Puma concolor;NA;NA;NA;NA;NA;NA;NA;NA
AML05;5;Brazil;santa_catarina;Sao Domingos;Parque Estadual das Araucarias;-26,47;-52,58;precise;612;NA;NA;NA;Mixed Ombrophilous Forest;yes;Open area;Bogoni, J.A., Cherem, J.J., Giehl, E.L.H., Oliveira-Santos, L.G.R., Castilho, P.V., Picinatto-Filho, V., Fanticini, F.M., Tortato, M.A., Luiz, M.R., Rizzaro, R. and Graipel, M.E. (2016a). Landscape features lead to shifts in communities of medium to large-bodied mammals in subtropical Atlantic Forest. J. Mammal., gyv215.in press.;2016;Article;April;2017;April;2017;NA;Interior;NA;NA;mixed_method;Artiodactyla;Sus;Sus scrofa;Sus scrofa;NA;NA;NA;NA;NA;NA;NA;NA
AML05;5;Brazil;santa_catarina;Sao Domingos;Parque Estadual das Araucarias;-26,47;-52,58;precise;612;NA;NA;NA;Mixed Ombrophilous Forest;yes;Open area;Bogoni, J.A., Cherem, J.J., Giehl, E.L.H., Oliveira-Santos, L.G.R., Castilho, P.V., Picinatto-Filho, V., Fanticini, F.M., Tortato, M.A., Luiz, M.R., Rizzaro, R. and Graipel, M.E. (2016a). Landscape features lead to shifts in communities of medium to large-bodied mammals in subtropical Atlantic Forest. J. Mammal., gyv215.in press.;2016;Article;February;2006;November;2007;9;Interior;NA;NA;mixed_method;Rodentia;Coendou;Coendou spinosus;Coendou spinosus;NA;NA;NA;NA;NA;NA;NA;NA
AML05;5;Brazil;santa_catarina;Sao Domingos;Parque Estadual das Araucarias;-26,47;-52,58;precise;612;NA;NA;NA;Mixed Ombrophilous Forest;yes;Open area;Bogoni, J.A., Cherem, J.J., Giehl, E.L.H., Oliveira-Santos, L.G.R., Castilho, P.V., Picinatto-Filho, V., Fanticini, F.M., Tortato, M.A., Luiz, M.R., Rizzaro, R. and Graipel, M.E. (2016a). Landscape features lead to shifts in communities of medium to large-bodied mammals in subtropical Atlantic Forest. J. Mammal., gyv215.in press.;2016;Article;February;2006;November;2007;9;Interior;NA;NA;mixed_method;Rodentia;Cavia;Cavia sp.;Cavia sp.;NA;NA;NA;NA;NA;NA;NA;NA
AML05;5;Brazil;santa_catarina;Sao Domingos;Parque Estadual das Araucarias;-26,47;-52,58;precise;612;NA;NA;NA;Mixed Ombrophilous Forest;yes;Open area;Bogoni, J.A., Cherem, J.J., Giehl, E.L.H., Oliveira-Santos, L.G.R., Castilho, P.V., Picinatto-Filho, V., Fanticini, F.M., Tortato, M.A., Luiz, M.R., Rizzaro, R. and Graipel, M.E. (2016a). Landscape features lead to shifts in communities of medium to large-bodied mammals in subtropical Atlantic Forest. J. Mammal., gyv215.in press.;2016;Article;February;2006;November;2007;9;Interior;NA;NA;mixed_method;Rodentia;Dasyprocta;Dasyprocta azarae;Dasyprocta azarae;NA;NA;NA;NA;NA;NA;NA;NA
AML05;5;Brazil;santa_catarina;Sao Domingos;Parque Estadual das Araucarias;-26,47;-52,58;precise;612;NA;NA;NA;Mixed Ombrophilous Forest;yes;Open area;Bogoni, J.A., Cherem, J.J., Giehl, E.L.H., Oliveira-Santos, L.G.R., Castilho, P.V., Picinatto-Filho, V., Fanticini, F.M., Tortato, M.A., Luiz, M.R., Rizzaro, R. and Graipel, M.E. (2016a). Landscape features lead to shifts in communities of medium to large-bodied mammals in subtropical Atlantic Forest. J. Mammal., gyv215.in press.;2016;Article;February;2006;November;2007;9;Interior;NA;NA;mixed_method;Rodentia;Myocastor;Myocastor coypus;Myocastor coypus;NA;NA;NA;NA;NA;NA;NA;NA
AML05;5;Brazil;santa_catarina;Sao Domingos;Parque Estadual das Araucarias;-26,47;-52,58;precise;612;NA;NA;NA;Mixed Ombrophilous Forest;yes;Open area;Bogoni, J.A., Cherem, J.J., Giehl, E.L.H., Oliveira-Santos, L.G.R., Castilho, P.V., Picinatto-Filho, V., Fanticini, F.M., Tortato, M.A., Luiz, M.R., Rizzaro, R. and Graipel, M.E. (2016a). Landscape features lead to shifts in communities of medium to large-bodied mammals in subtropical Atlantic Forest. J. Mammal., gyv215.in press.;2016;Article;February;2006;November;2007;9;Interior;NA;NA;mixed_method;Carnivora;Galictis;Galictis cuja;Galictis cuja;NA;NA;NA;NA;NA;NA;NA;NA
AML05;5;Brazil;santa_catarina;Sao Domingos;Parque Estadual das Araucarias;-26,47;-52,58;precise;612;NA;NA;NA;Mixed Ombrophilous Forest;yes;Open area;Bogoni, J.A., Cherem, J.J., Giehl, E.L.H., Oliveira-Santos, L.G.R., Castilho, P.V., Picinatto-Filho, V., Fanticini, F.M., Tortato, M.A., Luiz, M.R., Rizzaro, R. and Graipel, M.E. (2016a). Landscape features lead to shifts in communities of medium to large-bodied mammals in subtropical Atlantic Forest. J. Mammal., gyv215.in press.;2016;Article;February;2006;November;2007;9;Interior;NA;NA;mixed_method;Cingulata;Dasypus;Dasypus septemcinctus;Dasypus septemcinctus;NA;NA;NA;NA;NA;NA;NA;NA
AML05;5;Brazil;santa_catarina;Sao Domingos;Parque Estadual das Araucarias;-26,47;-52,58;precise;612;NA;NA;NA;Mixed Ombrophilous Forest;yes;Open area;Bogoni, J.A., Cherem, J.J., Giehl, E.L.H., Oliveira-Santos, L.G.R., Castilho, P.V., Picinatto-Filho, V., Fanticini, F.M., Tortato, M.A., Luiz, M.R., Rizzaro, R. and Graipel, M.E. (2016a). Landscape features lead to shifts in communities of medium to large-bodied mammals in subtropical Atlantic Forest. J. Mammal., gyv215.in press.;2016;Article;February;2006;November;2007;9;Interior;NA;NA;mixed_method;Carnivora;Canis;Canis familiaris;Canis familiaris;NA;NA;NA;NA;NA;NA;NA;NA
AML05;5;Brazil;santa_catarina;Sao Domingos;Parque Estadual das Araucarias;-26,47;-52,58;precise;612;NA;NA;NA;Mixed Ombrophilous Forest;yes;Open area;Bogoni, J.A., Cherem, J.J., Giehl, E.L.H., Oliveira-Santos, L.G.R., Castilho, P.V., Picinatto-Filho, V., Fanticini, F.M., Tortato, M.A., Luiz, M.R., Rizzaro, R. and Graipel, M.E. (2016a). Landscape features lead to shifts in communities of medium to large-bodied mammals in subtropical Atlantic Forest. J. Mammal., gyv215.in press.;2016;Article;February;2006;November;2007;9;Interior;609;camera_days;cam_trap;Carnivora;Leopardus;Leopardus wiedii;Leopardus wiedii;NA;NA;NA;NA;NA;NA;NA;NA
