ID;Country;State ;Municipality;Study_location;Species;Latitude;Longitude;Precision;Reserve_Area;Altitude;Altitude1km;Annual_mean_temperature;Annual_rainfall;Olsong200r;Olsoneconame;ribeirovegtype;BSRs;uc;protectedtype;ID;Year_start;Year_finish ;Duration;Season;Method;Strata_sampling ;Nights;hours_per_night;number_of_mistnets;effort_straube_bianconi;Sampling_habitat;community;Authors;Type;References;Voucher_Specimens
bat2031;Brazil;MINAS GERAIS;SIMONESIA;RPPN Feliciano Miguel Abdala;Desmodus.rotundus;-19,83223;-41,830136;Not-Precise;886;NA;558;21,8;1198;Atlantic Forests;Bahia interior forests;Semideciduous Forest;Interior Forests;Y;Private Reserve;bat1099;2007;2007;11 months;both;mist nets;U;99;8;10;NA;Forest and surroundings;all;Aguiar;Article;Aguiar, L. M. S., and J. Marinho-Filho. 2007. Bat frugivory in a remnant of Southeastern Brazilian Atlantic forest. Acta Chiropterologica 9:251–260.;Not located
bat2032;Brazil;MINAS GERAIS;SIMONESIA;RPPN Feliciano Miguel Abdala;Diphylla.ecaudata;-19,83223;-41,830136;Not-Precise;886;NA;558;21,8;1198;Atlantic Forests;Bahia interior forests;Semideciduous Forest;Interior Forests;Y;Private Reserve;bat1099;2007;2007;11 months;both;mist nets;U;99;8;10;NA;Forest and surroundings;all;Aguiar;Article;Aguiar, L. M. S., and J. Marinho-Filho. 2007. Bat frugivory in a remnant of Southeastern Brazilian Atlantic forest. Acta Chiropterologica 9:251–260.;Not located
bat2033;Brazil;MINAS GERAIS;SIMONESIA;RPPN Feliciano Miguel Abdala;Glossophaga.soricina;-19,83223;-41,830136;Not-Precise;886;NA;558;21,8;1198;Atlantic Forests;Bahia interior forests;Semideciduous Forest;Interior Forests;Y;Private Reserve;bat1099;2007;2007;11 months;both;mist nets;U;99;8;10;NA;Forest and surroundings;all;Aguiar;Article;Aguiar, L. M. S., and J. Marinho-Filho. 2007. Bat frugivory in a remnant of Southeastern Brazilian Atlantic forest. Acta Chiropterologica 9:251–260.;Not located
bat2034;Brazil;MINAS GERAIS;SIMONESIA;RPPN Feliciano Miguel Abdala;Mimon.crenulatum;-19,83223;-41,830136;Not-Precise;886;NA;558;21,8;1198;Atlantic Forests;Bahia interior forests;Semideciduous Forest;Interior Forests;Y;Private Reserve;bat1099;2007;2007;11 months;both;mist nets;U;99;8;10;NA;Forest and surroundings;all;Aguiar;Article;Aguiar, L. M. S., and J. Marinho-Filho. 2007. Bat frugivory in a remnant of Southeastern Brazilian Atlantic forest. Acta Chiropterologica 9:251–260.;Not located
bat2035;Brazil;MINAS GERAIS;SIMONESIA;RPPN Feliciano Miguel Abdala;Phyllostomus.discolor;-19,83223;-41,830136;Not-Precise;886;NA;558;21,8;1198;Atlantic Forests;Bahia interior forests;Semideciduous Forest;Interior Forests;Y;Private Reserve;bat1099;2007;2007;11 months;both;mist nets;U;99;8;10;NA;Forest and surroundings;all;Aguiar;Article;Aguiar, L. M. S., and J. Marinho-Filho. 2007. Bat frugivory in a remnant of Southeastern Brazilian Atlantic forest. Acta Chiropterologica 9:251–260.;Not located
bat2036;Brazil;MINAS GERAIS;SIMONESIA;RPPN Feliciano Miguel Abdala;Platyrrhinus.lineatus;-19,83223;-41,830136;Not-Precise;886;NA;558;21,8;1198;Atlantic Forests;Bahia interior forests;Semideciduous Forest;Interior Forests;Y;Private Reserve;bat1099;2007;2007;11 months;both;mist nets;U;99;8;10;NA;Forest and surroundings;all;Aguiar;Article;Aguiar, L. M. S., and J. Marinho-Filho. 2007. Bat frugivory in a remnant of Southeastern Brazilian Atlantic forest. Acta Chiropterologica 9:251–260.;Not located
bat2037;Brazil;MINAS GERAIS;SIMONESIA;RPPN Feliciano Miguel Abdala;Sturnira.lilium;-19,83223;-41,830136;Not-Precise;886;NA;558;21,8;1198;Atlantic Forests;Bahia interior forests;Semideciduous Forest;Interior Forests;Y;Private Reserve;bat1099;2007;2007;11 months;both;mist nets;U;99;8;10;NA;Forest and surroundings;all;Aguiar;Article;Aguiar, L. M. S., and J. Marinho-Filho. 2007. Bat frugivory in a remnant of Southeastern Brazilian Atlantic forest. Acta Chiropterologica 9:251–260.;Not located
bat2038;Brazil;MINAS GERAIS;SIMONESIA;RPPN Feliciano Miguel Abdala;Vampyressa.pusilla;-19,83223;-41,830136;Not-Precise;886;NA;558;21,8;1198;Atlantic Forests;Bahia interior forests;Semideciduous Forest;Interior Forests;Y;Private Reserve;bat1099;2007;2007;11 months;both;mist nets;U;99;8;10;NA;Forest and surroundings;all;Aguiar;Article;Aguiar, L. M. S., and J. Marinho-Filho. 2007. Bat frugivory in a remnant of Southeastern Brazilian Atlantic forest. Acta Chiropterologica 9:251–260.;Not located
bat2039;Brazil;SAO PAULO;SAO CARLOS;UFSCar Pinus forest;Artibeus.fimbriatus;-21,984087;-47,879569;Precise;4;NA;838;19,6;1444;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;NA;NA;bat1100;2010;2011;February 2010 to April 2011;both;mist nets;U;15;4,5;3;3543,75;Pinus forest with dense understorey full of Piper;all;Muylaert ;Unpublished data;Muylaert, R. L. 2011. Especialização individual na dieta do morcego frugívoro Sturnira lilium (Mammalia: Chiroptera). Universidade Federal de Sao Carlos UFSCAR.;Not located
bat2040;Brazil;SAO PAULO;SAO CARLOS;UFSCar Pinus forest;Artibeus.lituratus;-21,984087;-47,879569;Precise;4;NA;838;19,6;1444;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;NA;NA;bat1100;2010;2011;February 2010 to April 2011;both;mist nets;U;15;4,5;3;3543,75;Pinus forest with dense understorey full of Piper;all;Muylaert ;Unpublished data;Muylaert, R. L. 2011. Especialização individual na dieta do morcego frugívoro Sturnira lilium (Mammalia: Chiroptera). Universidade Federal de Sao Carlos UFSCAR.;Not located
bat2041;Brazil;SAO PAULO;SAO CARLOS;UFSCar Pinus forest;Carollia.perspicillata;-21,984087;-47,879569;Precise;4;NA;838;19,6;1444;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;NA;NA;bat1100;2010;2011;February 2010 to April 2011;both;mist nets;U;15;4,5;3;3543,75;Pinus forest with dense understorey full of Piper;all;Muylaert ;Unpublished data;Muylaert, R. L. 2011. Especialização individual na dieta do morcego frugívoro Sturnira lilium (Mammalia: Chiroptera). Universidade Federal de Sao Carlos UFSCAR.;Not located
bat2042;Brazil;SAO PAULO;SAO CARLOS;UFSCar Pinus forest;Chrotopterus.auritus;-21,984087;-47,879569;Precise;4;NA;838;19,6;1444;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;NA;NA;bat1100;2010;2011;February 2010 to April 2011;both;mist nets;U;15;4,5;3;3543,75;Pinus forest with dense understorey full of Piper;all;Muylaert ;Unpublished data;Muylaert, R. L. 2011. Especialização individual na dieta do morcego frugívoro Sturnira lilium (Mammalia: Chiroptera). Universidade Federal de Sao Carlos UFSCAR.;Not located
bat2043;Brazil;SAO PAULO;SAO CARLOS;UFSCar Pinus forest;Glossophaga.soricina;-21,984087;-47,879569;Precise;4;NA;838;19,6;1444;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;NA;NA;bat1100;2010;2011;February 2010 to April 2011;both;mist nets;U;15;4,5;3;3543,75;Pinus forest with dense understorey full of Piper;all;Muylaert ;Unpublished data;Muylaert, R. L. 2011. Especialização individual na dieta do morcego frugívoro Sturnira lilium (Mammalia: Chiroptera). Universidade Federal de Sao Carlos UFSCAR.;Not located
bat2044;Brazil;SAO PAULO;SAO CARLOS;UFSCar Pinus forest;Platyrrhinus.lineatus;-21,984087;-47,879569;Precise;4;NA;838;19,6;1444;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;NA;NA;bat1100;2010;2011;February 2010 to April 2011;both;mist nets;U;15;4,5;3;3543,75;Pinus forest with dense understorey full of Piper;all;Muylaert ;Unpublished data;Muylaert, R. L. 2011. Especialização individual na dieta do morcego frugívoro Sturnira lilium (Mammalia: Chiroptera). Universidade Federal de Sao Carlos UFSCAR.;Not located
bat2045;Brazil;SAO PAULO;SAO CARLOS;UFSCar Pinus forest;Sturnira.lilium;-21,984087;-47,879569;Precise;4;NA;838;19,6;1444;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;NA;NA;bat1100;2010;2011;February 2010 to April 2011;both;mist nets;U;15;4,5;3;3543,75;Pinus forest with dense understorey full of Piper;all;Muylaert ;Unpublished data;Muylaert, R. L. 2011. Especialização individual na dieta do morcego frugívoro Sturnira lilium (Mammalia: Chiroptera). Universidade Federal de Sao Carlos UFSCAR.;Not located
bat2046;Brazil;SAO PAULO;SAO CARLOS;UFSCar Pinus forest;Histiotus.velatus;-21,984087;-47,879569;Precise;4;NA;838;19,6;1444;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;NA;NA;bat1100;2010;2011;February 2010 to April 2011;both;mist nets;U;15;4,5;3;3543,75;Pinus forest with dense understorey full of Piper;all;Muylaert ;Unpublished data;Muylaert, R. L. 2011. Especialização individual na dieta do morcego frugívoro Sturnira lilium (Mammalia: Chiroptera). Universidade Federal de Sao Carlos UFSCAR.;Not located
bat2047;Brazil;SAO PAULO;SAO CARLOS;UFSCar Riparian Forest Y;Artibeus.fimbriatus;-21,971324;-47,867592;Precise;90;NA;868;19,5;1443;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;NA;NA;bat1101;2010;2012;February 2010 to April 2012;both;mist nets;U;19;4,5;3;4488,75;Riparian forest;all;Muylaert ;Unpublished data;Muylaert, R. L. 2011. Especialização individual na dieta do morcego frugívoro Sturnira lilium (Mammalia: Chiroptera). Universidade Federal de Sao Carlos UFSCAR.;Not located
bat2048;Brazil;SAO PAULO;SAO CARLOS;UFSCar Riparian Forest Y;Artibeus.lituratus;-21,971324;-47,867592;Precise;90;NA;868;19,5;1443;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;NA;NA;bat1101;2010;2012;February 2010 to April 2012;both;mist nets;U;19;4,5;3;4488,75;Riparian forest;all;Muylaert ;Unpublished data;Muylaert, R. L. 2011. Especialização individual na dieta do morcego frugívoro Sturnira lilium (Mammalia: Chiroptera). Universidade Federal de Sao Carlos UFSCAR.;Not located
bat2049;Brazil;SAO PAULO;SAO CARLOS;UFSCar Riparian Forest Y;Carollia.perspicillata;-21,971324;-47,867592;Precise;90;NA;868;19,5;1443;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;NA;NA;bat1101;2010;2012;February 2010 to April 2012;both;mist nets;U;19;4,5;3;4488,75;Riparian forest;all;Muylaert ;Unpublished data;Muylaert, R. L. 2011. Especialização individual na dieta do morcego frugívoro Sturnira lilium (Mammalia: Chiroptera). Universidade Federal de Sao Carlos UFSCAR.;Not located
bat2050;Brazil;SAO PAULO;SAO CARLOS;UFSCar Riparian Forest Y;Glossophaga.soricina;-21,971324;-47,867592;Precise;90;NA;868;19,5;1443;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;NA;NA;bat1101;2010;2012;February 2010 to April 2012;both;mist nets;U;19;4,5;3;4488,75;Riparian forest;all;Muylaert ;Unpublished data;Muylaert, R. L. 2011. Especialização individual na dieta do morcego frugívoro Sturnira lilium (Mammalia: Chiroptera). Universidade Federal de Sao Carlos UFSCAR.;Not located
bat2051;Brazil;SAO PAULO;SAO CARLOS;UFSCar Riparian Forest Y;Platyrrhinus.lineatus;-21,971324;-47,867592;Precise;90;NA;868;19,5;1443;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;NA;NA;bat1101;2010;2012;February 2010 to April 2012;both;mist nets;U;19;4,5;3;4488,75;Riparian forest;all;Muylaert ;Unpublished data;Muylaert, R. L. 2011. Especialização individual na dieta do morcego frugívoro Sturnira lilium (Mammalia: Chiroptera). Universidade Federal de Sao Carlos UFSCAR.;Not located
bat2052;Brazil;SAO PAULO;SAO CARLOS;UFSCar Riparian Forest Y;Sturnira.lilium;-21,971324;-47,867592;Precise;90;NA;868;19,5;1443;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;NA;NA;bat1101;2010;2012;February 2010 to April 2012;both;mist nets;U;19;4,5;3;4488,75;Riparian forest;all;Muylaert ;Unpublished data;Muylaert, R. L. 2011. Especialização individual na dieta do morcego frugívoro Sturnira lilium (Mammalia: Chiroptera). Universidade Federal de Sao Carlos UFSCAR.;Not located
bat2053;Brazil;SAO PAULO;SAO CARLOS;UFSCar Riparian Forest Y;Sturnira.tildae;-21,971324;-47,867592;Precise;90;NA;868;19,5;1443;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;NA;NA;bat1101;2010;2012;February 2010 to April 2012;both;mist nets;U;19;4,5;3;4488,75;Riparian forest;all;Muylaert ;Unpublished data;Muylaert, R. L. 2011. Especialização individual na dieta do morcego frugívoro Sturnira lilium (Mammalia: Chiroptera). Universidade Federal de Sao Carlos UFSCAR.;Not located
bat2054;Brazil;SAO PAULO;SAO CARLOS;UFSCar Riparian Forest Y;Eptesicus.brasiliensis;-21,971324;-47,867592;Precise;90;NA;868;19,5;1443;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;NA;NA;bat1101;2010;2012;February 2010 to April 2012;both;mist nets;U;19;4,5;3;4488,75;Riparian forest;all;Muylaert ;Unpublished data;Muylaert, R. L. 2011. Especialização individual na dieta do morcego frugívoro Sturnira lilium (Mammalia: Chiroptera). Universidade Federal de Sao Carlos UFSCAR.;Not located
bat2055;Brazil;SAO PAULO;SAO CARLOS;UFSCar Riparian Forest Y;Lasiurus.ega;-21,971324;-47,867592;Precise;90;NA;868;19,5;1443;Cerrado Woodlands and Savannas;Cerrado;Savana;Interior Forests;NA;NA;bat1101;2010;2012;February 2010 to April 2012;both;mist nets;U;19;4,5;3;4488,75;Riparian forest;all;Muylaert ;Unpublished data;Muylaert, R. L. 2011. Especialização individual na dieta do morcego frugívoro Sturnira lilium (Mammalia: Chiroptera). Universidade Federal de Sao Carlos UFSCAR.;Not located
bat2056;Brazil;SAO PAULO;SANTA RITA DO PASSA QUATRO;Vassununga State Park Mogi river;Artibeus.lituratus;-21,739419;-47,603525;Precise;NA;665;547;21,4;1361;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;Y;Park;bat1102;2015;2016;9 months;both;mist nets;U;24;1 to 11;1 to 6;7513,333333;Edges of primary forest and edges with  sugar cane;all;Rogeri ;Database;Database on bat diversity Evolutionary Ecology Lab, UNESP;Not located
bat2057;Brazil;SAO PAULO;SANTA RITA DO PASSA QUATRO;Vassununga State Park Mogi river;Artibeus.planirostris;-21,739419;-47,603525;Precise;NA;665;547;21,4;1361;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;Y;Park;bat1102;2015;2016;9 months;both;mist nets;U;24;1 to 11;1 to 6;7513,333333;Edges of primary forest and edges with  sugar cane;all;Rogeri ;Database;Database on bat diversity Evolutionary Ecology Lab, UNESP;Not located
bat2058;Brazil;SAO PAULO;SANTA RITA DO PASSA QUATRO;Vassununga State Park Mogi river;Carollia.perspicillata;-21,739419;-47,603525;Precise;NA;665;547;21,4;1361;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;Y;Park;bat1102;2015;2016;9 months;both;mist nets;U;24;1 to 11;1 to 6;7513,333333;Edges of primary forest and edges with  sugar cane;all;Rogeri ;Database;Database on bat diversity Evolutionary Ecology Lab, UNESP;Not located
bat2059;Brazil;SAO PAULO;SANTA RITA DO PASSA QUATRO;Vassununga State Park Mogi river;Phyllostomus.hastatus;-21,739419;-47,603525;Precise;NA;665;547;21,4;1361;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;Y;Park;bat1102;2015;2016;9 months;both;mist nets;U;24;1 to 11;1 to 6;7513,333333;Edges of primary forest and edges with  sugar cane;all;Rogeri ;Database;Database on bat diversity Evolutionary Ecology Lab, UNESP;Not located
bat2060;Brazil;SAO PAULO;SANTA RITA DO PASSA QUATRO;Vassununga State Park Mogi river;Platyrrhinus.lineatus;-21,739419;-47,603525;Precise;NA;665;547;21,4;1361;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;Y;Park;bat1102;2015;2016;9 months;both;mist nets;U;24;1 to 11;1 to 6;7513,333333;Edges of primary forest and edges with  sugar cane;all;Rogeri ;Database;Database on bat diversity Evolutionary Ecology Lab, UNESP;Not located
bat2061;Brazil;SAO PAULO;SANTA RITA DO PASSA QUATRO;Vassununga State Park Mogi river;Sturnira.lilium;-21,739419;-47,603525;Precise;NA;665;547;21,4;1361;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;Y;Park;bat1102;2015;2016;9 months;both;mist nets;U;24;1 to 11;1 to 6;7513,333333;Edges of primary forest and edges with  sugar cane;all;Rogeri ;Database;Database on bat diversity Evolutionary Ecology Lab, UNESP;Not located
bat2062;Brazil;SAO PAULO;SANTA RITA DO PASSA QUATRO;Vassununga State Park Mogi river;Sturnira.tildae;-21,739419;-47,603525;Precise;NA;665;547;21,4;1361;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;Y;Park;bat1102;2015;2016;9 months;both;mist nets;U;24;1 to 11;1 to 6;7513,333333;Edges of primary forest and edges with  sugar cane;all;Rogeri ;Database;Database on bat diversity Evolutionary Ecology Lab, UNESP;Not located
bat2063;Brazil;SAO PAULO;SANTA RITA DO PASSA QUATRO;Vassununga State Park Pedregulho trail;Anoura.caudifer;-21,717757;-47,616951;Precise;331.24;665;563;21,4;1372;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;Y;Park;bat1103;2015;2015;3 months;both;mist nets;U;5;2 to 9;3 to 5;2821,5;Forest trails and surroundings;all;Rogeri ;Database;Database on bat diversity Evolutionary Ecology Lab, UNESP;Not located
bat2064;Brazil;SAO PAULO;SANTA RITA DO PASSA QUATRO;Vassununga State Park Pedregulho trail;Artibeus.lituratus;-21,717757;-47,616951;Precise;331.24;665;563;21,4;1372;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;Y;Park;bat1103;2015;2015;3 months;both;mist nets;U;5;2 to 9;3 to 5;2821,5;Forest trails and surroundings;all;Rogeri ;Database;Database on bat diversity Evolutionary Ecology Lab, UNESP;Not located
bat2065;Brazil;SAO PAULO;SANTA RITA DO PASSA QUATRO;Vassununga State Park Pedregulho trail;Artibeus.planirostris;-21,717757;-47,616951;Precise;331.24;665;563;21,4;1372;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;Y;Park;bat1103;2015;2015;3 months;both;mist nets;U;5;2 to 9;3 to 5;2821,5;Forest trails and surroundings;all;Rogeri ;Database;Database on bat diversity Evolutionary Ecology Lab, UNESP;Not located
bat2066;Brazil;SAO PAULO;SANTA RITA DO PASSA QUATRO;Vassununga State Park Pedregulho trail;Carollia.perspicillata;-21,717757;-47,616951;Precise;331.24;665;563;21,4;1372;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;Y;Park;bat1103;2015;2015;3 months;both;mist nets;U;5;2 to 9;3 to 5;2821,5;Forest trails and surroundings;all;Rogeri ;Database;Database on bat diversity Evolutionary Ecology Lab, UNESP;Not located
bat2067;Brazil;SAO PAULO;SANTA RITA DO PASSA QUATRO;Vassununga State Park Pedregulho trail;Chiroderma.doriae;-21,717757;-47,616951;Precise;331.24;665;563;21,4;1372;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;Y;Park;bat1103;2015;2015;3 months;both;mist nets;U;5;2 to 9;3 to 5;2821,5;Forest trails and surroundings;all;Rogeri ;Database;Database on bat diversity Evolutionary Ecology Lab, UNESP;Not located
bat2068;Brazil;SAO PAULO;SANTA RITA DO PASSA QUATRO;Vassununga State Park Pedregulho trail;Chrotopterus.auritus;-21,717757;-47,616951;Precise;331.24;665;563;21,4;1372;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;Y;Park;bat1103;2015;2015;3 months;both;mist nets;U;5;2 to 9;3 to 5;2821,5;Forest trails and surroundings;all;Rogeri ;Database;Database on bat diversity Evolutionary Ecology Lab, UNESP;Not located
bat2069;Brazil;SAO PAULO;SANTA RITA DO PASSA QUATRO;Vassununga State Park Pedregulho trail;Glossophaga.soricina;-21,717757;-47,616951;Precise;331.24;665;563;21,4;1372;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;Y;Park;bat1103;2015;2015;3 months;both;mist nets;U;5;2 to 9;3 to 5;2821,5;Forest trails and surroundings;all;Rogeri ;Database;Database on bat diversity Evolutionary Ecology Lab, UNESP;Not located
bat2070;Brazil;SAO PAULO;SANTA RITA DO PASSA QUATRO;Vassununga State Park Pedregulho trail;Phyllostomus.hastatus;-21,717757;-47,616951;Precise;331.24;665;563;21,4;1372;Atlantic Forests;Alto Parana Atlantic forests;Semideciduous Forest;Interior Forests;Y;Park;bat1103;2015;2015;3 months;both;mist nets;U;5;2 to 9;3 to 5;2821,5;Forest trails and surroundings;all;Rogeri ;Database;Database on bat diversity Evolutionary Ecology Lab, UNESP;Not located
